tollgate_id,time_window,direction,volume,model0,model1,model2,model3,model4,model5,model6,model7,type0,type1,has_etc1,time_start,month,weekday,time,hour,date
2,"[2016-10-02 10:40:00,2016-10-02 11:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-02 10:00:00,10,6,32,10,2
2,"[2016-10-02 10:40:00,2016-10-02 11:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-02 10:20:00,10,6,32,10,2
2,"[2016-10-03 00:20:00,2016-10-03 00:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-02 22:40:00,10,0,1,0,3
2,"[2016-10-03 00:20:00,2016-10-03 00:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-02 23:00:00,10,0,1,0,3
2,"[2016-10-03 00:20:00,2016-10-03 00:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-02 23:20:00,10,0,1,0,3
2,"[2016-10-03 00:20:00,2016-10-03 00:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-02 23:40:00,10,0,1,0,3
2,"[2016-10-03 00:20:00,2016-10-03 00:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-03 00:00:00,10,0,1,0,3
2,"[2016-10-03 05:20:00,2016-10-03 05:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-03 00:40:00,10,0,16,5,3
2,"[2016-10-03 05:20:00,2016-10-03 05:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-03 01:00:00,10,0,16,5,3
2,"[2016-10-03 05:20:00,2016-10-03 05:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-03 01:20:00,10,0,16,5,3
2,"[2016-10-03 05:20:00,2016-10-03 05:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-03 01:40:00,10,0,16,5,3
2,"[2016-10-03 05:20:00,2016-10-03 05:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-03 02:00:00,10,0,16,5,3
2,"[2016-10-03 05:20:00,2016-10-03 05:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-03 02:20:00,10,0,16,5,3
2,"[2016-10-03 05:20:00,2016-10-03 05:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-03 02:40:00,10,0,16,5,3
2,"[2016-10-03 05:20:00,2016-10-03 05:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-03 03:00:00,10,0,16,5,3
2,"[2016-10-03 05:20:00,2016-10-03 05:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-03 03:20:00,10,0,16,5,3
2,"[2016-10-03 05:20:00,2016-10-03 05:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-03 03:40:00,10,0,16,5,3
2,"[2016-10-03 05:20:00,2016-10-03 05:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-03 04:00:00,10,0,16,5,3
2,"[2016-10-03 05:20:00,2016-10-03 05:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-03 04:20:00,10,0,16,5,3
2,"[2016-10-03 05:20:00,2016-10-03 05:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-03 04:40:00,10,0,16,5,3
2,"[2016-10-03 05:20:00,2016-10-03 05:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-03 05:00:00,10,0,16,5,3
2,"[2016-10-03 06:20:00,2016-10-03 06:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-03 06:00:00,10,0,19,6,3
2,"[2016-10-03 11:20:00,2016-10-03 11:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-03 09:00:00,10,0,34,11,3
2,"[2016-10-03 11:20:00,2016-10-03 11:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-03 09:20:00,10,0,34,11,3
2,"[2016-10-03 11:20:00,2016-10-03 11:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-03 09:40:00,10,0,34,11,3
2,"[2016-10-03 11:20:00,2016-10-03 11:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-03 10:00:00,10,0,34,11,3
2,"[2016-10-03 11:20:00,2016-10-03 11:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-03 10:20:00,10,0,34,11,3
2,"[2016-10-03 11:20:00,2016-10-03 11:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-03 10:40:00,10,0,34,11,3
2,"[2016-10-03 11:20:00,2016-10-03 11:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-03 11:00:00,10,0,34,11,3
2,"[2016-10-03 22:00:00,2016-10-03 22:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-03 21:40:00,10,0,66,22,3
2,"[2016-10-03 23:00:00,2016-10-03 23:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-03 22:20:00,10,0,69,23,3
2,"[2016-10-03 23:00:00,2016-10-03 23:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-03 22:40:00,10,0,69,23,3
2,"[2016-10-04 01:40:00,2016-10-04 02:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-04 00:20:00,10,1,5,1,4
2,"[2016-10-04 01:40:00,2016-10-04 02:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-04 00:40:00,10,1,5,1,4
2,"[2016-10-04 01:40:00,2016-10-04 02:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-04 01:00:00,10,1,5,1,4
2,"[2016-10-04 01:40:00,2016-10-04 02:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-04 01:20:00,10,1,5,1,4
2,"[2016-10-04 03:40:00,2016-10-04 04:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-04 02:00:00,10,1,11,3,4
2,"[2016-10-04 03:40:00,2016-10-04 04:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-04 02:20:00,10,1,11,3,4
2,"[2016-10-04 03:40:00,2016-10-04 04:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-04 02:40:00,10,1,11,3,4
2,"[2016-10-04 03:40:00,2016-10-04 04:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-04 03:00:00,10,1,11,3,4
2,"[2016-10-04 03:40:00,2016-10-04 04:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-04 03:20:00,10,1,11,3,4
2,"[2016-10-04 05:20:00,2016-10-04 05:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-04 04:00:00,10,1,16,5,4
2,"[2016-10-04 05:20:00,2016-10-04 05:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-04 04:20:00,10,1,16,5,4
2,"[2016-10-04 05:20:00,2016-10-04 05:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-04 04:40:00,10,1,16,5,4
2,"[2016-10-04 05:20:00,2016-10-04 05:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-04 05:00:00,10,1,16,5,4
2,"[2016-10-04 06:20:00,2016-10-04 06:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-04 05:40:00,10,1,19,6,4
2,"[2016-10-04 06:20:00,2016-10-04 06:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-04 06:00:00,10,1,19,6,4
2,"[2016-10-04 22:00:00,2016-10-04 22:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-04 21:40:00,10,1,66,22,4
2,"[2016-10-05 01:00:00,2016-10-05 01:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-04 23:20:00,10,2,3,1,5
2,"[2016-10-05 01:00:00,2016-10-05 01:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-04 23:40:00,10,2,3,1,5
2,"[2016-10-05 01:00:00,2016-10-05 01:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-05 00:00:00,10,2,3,1,5
2,"[2016-10-05 01:00:00,2016-10-05 01:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-05 00:20:00,10,2,3,1,5
2,"[2016-10-05 01:00:00,2016-10-05 01:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-05 00:40:00,10,2,3,1,5
2,"[2016-10-05 04:00:00,2016-10-05 04:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-05 02:00:00,10,2,12,4,5
2,"[2016-10-05 04:00:00,2016-10-05 04:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-05 02:20:00,10,2,12,4,5
2,"[2016-10-05 04:00:00,2016-10-05 04:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-05 02:40:00,10,2,12,4,5
2,"[2016-10-05 04:00:00,2016-10-05 04:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-05 03:00:00,10,2,12,4,5
2,"[2016-10-05 04:00:00,2016-10-05 04:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-05 03:20:00,10,2,12,4,5
2,"[2016-10-05 04:00:00,2016-10-05 04:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-05 03:40:00,10,2,12,4,5
2,"[2016-10-05 06:00:00,2016-10-05 06:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-05 05:00:00,10,2,18,6,5
2,"[2016-10-05 06:00:00,2016-10-05 06:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-05 05:20:00,10,2,18,6,5
2,"[2016-10-05 06:00:00,2016-10-05 06:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-05 05:40:00,10,2,18,6,5
2,"[2016-10-05 07:00:00,2016-10-05 07:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-05 06:40:00,10,2,21,7,5
2,"[2016-10-05 20:00:00,2016-10-05 20:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-05 19:20:00,10,2,60,20,5
2,"[2016-10-05 20:00:00,2016-10-05 20:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-05 19:40:00,10,2,60,20,5
2,"[2016-10-06 01:00:00,2016-10-06 01:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-05 23:20:00,10,3,3,1,6
2,"[2016-10-06 01:00:00,2016-10-06 01:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-05 23:40:00,10,3,3,1,6
2,"[2016-10-06 01:00:00,2016-10-06 01:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-06 00:00:00,10,3,3,1,6
2,"[2016-10-06 01:00:00,2016-10-06 01:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-06 00:20:00,10,3,3,1,6
2,"[2016-10-06 01:00:00,2016-10-06 01:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-06 00:40:00,10,3,3,1,6
2,"[2016-10-06 01:40:00,2016-10-06 02:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-06 01:20:00,10,3,5,1,6
2,"[2016-10-06 05:00:00,2016-10-06 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-06 02:00:00,10,3,15,5,6
2,"[2016-10-06 05:00:00,2016-10-06 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-06 02:20:00,10,3,15,5,6
2,"[2016-10-06 05:00:00,2016-10-06 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-06 02:40:00,10,3,15,5,6
2,"[2016-10-06 05:00:00,2016-10-06 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-06 03:00:00,10,3,15,5,6
2,"[2016-10-06 05:00:00,2016-10-06 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-06 03:20:00,10,3,15,5,6
2,"[2016-10-06 05:00:00,2016-10-06 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-06 03:40:00,10,3,15,5,6
2,"[2016-10-06 05:00:00,2016-10-06 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-06 04:00:00,10,3,15,5,6
2,"[2016-10-06 05:00:00,2016-10-06 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-06 04:20:00,10,3,15,5,6
2,"[2016-10-06 05:00:00,2016-10-06 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-06 04:40:00,10,3,15,5,6
2,"[2016-10-06 06:00:00,2016-10-06 06:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-06 05:20:00,10,3,18,6,6
2,"[2016-10-06 06:00:00,2016-10-06 06:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-06 05:40:00,10,3,18,6,6
2,"[2016-10-06 22:00:00,2016-10-06 22:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-06 21:40:00,10,3,66,22,6
2,"[2016-10-07 05:40:00,2016-10-07 06:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-06 23:20:00,10,4,17,5,7
2,"[2016-10-07 05:40:00,2016-10-07 06:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-06 23:40:00,10,4,17,5,7
2,"[2016-10-07 05:40:00,2016-10-07 06:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-07 00:00:00,10,4,17,5,7
2,"[2016-10-07 05:40:00,2016-10-07 06:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-07 00:20:00,10,4,17,5,7
2,"[2016-10-07 05:40:00,2016-10-07 06:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-07 00:40:00,10,4,17,5,7
2,"[2016-10-07 05:40:00,2016-10-07 06:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-07 01:00:00,10,4,17,5,7
2,"[2016-10-07 05:40:00,2016-10-07 06:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-07 01:20:00,10,4,17,5,7
2,"[2016-10-07 05:40:00,2016-10-07 06:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-07 01:40:00,10,4,17,5,7
2,"[2016-10-07 05:40:00,2016-10-07 06:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-07 02:00:00,10,4,17,5,7
2,"[2016-10-07 05:40:00,2016-10-07 06:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-07 02:20:00,10,4,17,5,7
2,"[2016-10-07 05:40:00,2016-10-07 06:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-07 02:40:00,10,4,17,5,7
2,"[2016-10-07 05:40:00,2016-10-07 06:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-07 03:00:00,10,4,17,5,7
2,"[2016-10-07 05:40:00,2016-10-07 06:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-07 03:20:00,10,4,17,5,7
2,"[2016-10-07 05:40:00,2016-10-07 06:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-07 03:40:00,10,4,17,5,7
2,"[2016-10-07 05:40:00,2016-10-07 06:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-07 04:00:00,10,4,17,5,7
2,"[2016-10-07 05:40:00,2016-10-07 06:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-07 04:20:00,10,4,17,5,7
2,"[2016-10-07 05:40:00,2016-10-07 06:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-07 04:40:00,10,4,17,5,7
2,"[2016-10-07 05:40:00,2016-10-07 06:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-07 05:00:00,10,4,17,5,7
2,"[2016-10-07 05:40:00,2016-10-07 06:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-07 05:20:00,10,4,17,5,7
2,"[2016-10-08 00:20:00,2016-10-08 00:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-07 23:40:00,10,3,1,0,8
2,"[2016-10-08 00:20:00,2016-10-08 00:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-08 00:00:00,10,3,1,0,8
2,"[2016-10-08 01:00:00,2016-10-08 01:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-08 00:40:00,10,3,3,1,8
2,"[2016-10-08 03:20:00,2016-10-08 03:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-08 01:20:00,10,3,10,3,8
2,"[2016-10-08 03:20:00,2016-10-08 03:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-08 01:40:00,10,3,10,3,8
2,"[2016-10-08 03:20:00,2016-10-08 03:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-08 02:00:00,10,3,10,3,8
2,"[2016-10-08 03:20:00,2016-10-08 03:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-08 02:20:00,10,3,10,3,8
2,"[2016-10-08 03:20:00,2016-10-08 03:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-08 02:40:00,10,3,10,3,8
2,"[2016-10-08 03:20:00,2016-10-08 03:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-08 03:00:00,10,3,10,3,8
2,"[2016-10-08 04:40:00,2016-10-08 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-08 03:40:00,10,3,14,4,8
2,"[2016-10-08 04:40:00,2016-10-08 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-08 04:00:00,10,3,14,4,8
2,"[2016-10-08 04:40:00,2016-10-08 05:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-08 04:20:00,10,3,14,4,8
2,"[2016-10-09 00:00:00,2016-10-09 00:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-08 23:40:00,10,4,0,0,9
2,"[2016-10-09 01:40:00,2016-10-09 02:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-09 01:20:00,10,4,5,1,9
2,"[2016-10-09 04:20:00,2016-10-09 04:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-09 02:20:00,10,4,13,4,9
2,"[2016-10-09 04:20:00,2016-10-09 04:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-09 02:40:00,10,4,13,4,9
2,"[2016-10-09 04:20:00,2016-10-09 04:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-09 03:00:00,10,4,13,4,9
2,"[2016-10-09 04:20:00,2016-10-09 04:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-09 03:20:00,10,4,13,4,9
2,"[2016-10-09 04:20:00,2016-10-09 04:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-09 03:40:00,10,4,13,4,9
2,"[2016-10-09 04:20:00,2016-10-09 04:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-09 04:00:00,10,4,13,4,9
2,"[2016-10-10 01:40:00,2016-10-10 02:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-10 00:40:00,10,0,5,1,10
2,"[2016-10-10 01:40:00,2016-10-10 02:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-10 01:00:00,10,0,5,1,10
2,"[2016-10-10 01:40:00,2016-10-10 02:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-10 01:20:00,10,0,5,1,10
2,"[2016-10-10 05:00:00,2016-10-10 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-10 02:00:00,10,0,15,5,10
2,"[2016-10-10 05:00:00,2016-10-10 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-10 02:20:00,10,0,15,5,10
2,"[2016-10-10 05:00:00,2016-10-10 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-10 02:40:00,10,0,15,5,10
2,"[2016-10-10 05:00:00,2016-10-10 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-10 03:00:00,10,0,15,5,10
2,"[2016-10-10 05:00:00,2016-10-10 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-10 03:20:00,10,0,15,5,10
2,"[2016-10-10 05:00:00,2016-10-10 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-10 03:40:00,10,0,15,5,10
2,"[2016-10-10 05:00:00,2016-10-10 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-10 04:00:00,10,0,15,5,10
2,"[2016-10-10 05:00:00,2016-10-10 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-10 04:20:00,10,0,15,5,10
2,"[2016-10-10 05:00:00,2016-10-10 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-10 04:40:00,10,0,15,5,10
2,"[2016-10-10 23:20:00,2016-10-10 23:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-10 23:00:00,10,0,70,23,10
2,"[2016-10-11 05:00:00,2016-10-11 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-11 01:00:00,10,1,15,5,11
2,"[2016-10-11 05:00:00,2016-10-11 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-11 01:20:00,10,1,15,5,11
2,"[2016-10-11 05:00:00,2016-10-11 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-11 01:40:00,10,1,15,5,11
2,"[2016-10-11 05:00:00,2016-10-11 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-11 02:00:00,10,1,15,5,11
2,"[2016-10-11 05:00:00,2016-10-11 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-11 02:20:00,10,1,15,5,11
2,"[2016-10-11 05:00:00,2016-10-11 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-11 02:40:00,10,1,15,5,11
2,"[2016-10-11 05:00:00,2016-10-11 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-11 03:00:00,10,1,15,5,11
2,"[2016-10-11 05:00:00,2016-10-11 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-11 03:20:00,10,1,15,5,11
2,"[2016-10-11 05:00:00,2016-10-11 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-11 03:40:00,10,1,15,5,11
2,"[2016-10-11 05:00:00,2016-10-11 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-11 04:00:00,10,1,15,5,11
2,"[2016-10-11 05:00:00,2016-10-11 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-11 04:20:00,10,1,15,5,11
2,"[2016-10-11 05:00:00,2016-10-11 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-11 04:40:00,10,1,15,5,11
2,"[2016-10-12 05:00:00,2016-10-12 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-12 01:00:00,10,2,15,5,12
2,"[2016-10-12 05:00:00,2016-10-12 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-12 01:20:00,10,2,15,5,12
2,"[2016-10-12 05:00:00,2016-10-12 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-12 01:40:00,10,2,15,5,12
2,"[2016-10-12 05:00:00,2016-10-12 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-12 02:00:00,10,2,15,5,12
2,"[2016-10-12 05:00:00,2016-10-12 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-12 02:20:00,10,2,15,5,12
2,"[2016-10-12 05:00:00,2016-10-12 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-12 02:40:00,10,2,15,5,12
2,"[2016-10-12 05:00:00,2016-10-12 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-12 03:00:00,10,2,15,5,12
2,"[2016-10-12 05:00:00,2016-10-12 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-12 03:20:00,10,2,15,5,12
2,"[2016-10-12 05:00:00,2016-10-12 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-12 03:40:00,10,2,15,5,12
2,"[2016-10-12 05:00:00,2016-10-12 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-12 04:00:00,10,2,15,5,12
2,"[2016-10-12 05:00:00,2016-10-12 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-12 04:20:00,10,2,15,5,12
2,"[2016-10-12 05:00:00,2016-10-12 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-12 04:40:00,10,2,15,5,12
2,"[2016-10-13 01:20:00,2016-10-13 01:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-13 00:40:00,10,3,4,1,13
2,"[2016-10-13 01:20:00,2016-10-13 01:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-13 01:00:00,10,3,4,1,13
2,"[2016-10-13 03:00:00,2016-10-13 03:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-13 02:00:00,10,3,9,3,13
2,"[2016-10-13 03:00:00,2016-10-13 03:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-13 02:20:00,10,3,9,3,13
2,"[2016-10-13 03:00:00,2016-10-13 03:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-13 02:40:00,10,3,9,3,13
2,"[2016-10-13 04:20:00,2016-10-13 04:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-13 03:20:00,10,3,13,4,13
2,"[2016-10-13 04:20:00,2016-10-13 04:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-13 03:40:00,10,3,13,4,13
2,"[2016-10-13 04:20:00,2016-10-13 04:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-13 04:00:00,10,3,13,4,13
2,"[2016-10-13 05:00:00,2016-10-13 05:20:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-13 04:40:00,10,3,15,5,13
2,"[2016-10-14 01:40:00,2016-10-14 02:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-14 01:00:00,10,4,5,1,14
2,"[2016-10-14 01:40:00,2016-10-14 02:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-14 01:20:00,10,4,5,1,14
2,"[2016-10-14 02:40:00,2016-10-14 03:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-14 02:00:00,10,4,8,2,14
2,"[2016-10-14 02:40:00,2016-10-14 03:00:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-14 02:20:00,10,4,8,2,14
2,"[2016-10-14 04:20:00,2016-10-14 04:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-14 03:40:00,10,4,13,4,14
2,"[2016-10-14 04:20:00,2016-10-14 04:40:00)",0,0,1,1,1,1,1,1,1,1,1,1,1,2016-10-14 04:00:00,10,4,13,4,14
