,precipitation3,precipitation2,precipitation1,precipitation0,time71,time70,time69,time68,time67,time66,time65,time64,time63,time62,time61,time60,time59,time58,time57,time56,time55,time54,time53,time52,time51,time50,time49,time48,time47,time46,time45,time44,time43,time42,time41,time40,time39,time38,time37,time36,time35,time34,time33,time32,time31,time30,time29,time28,time27,time26,time25,time24,time23,time22,time21,time20,time19,time18,time17,time16,time15,time14,time13,time12,time11,time10,time9,time8,time7,time6,time5,time4,time3,time2,time1,time0,weekday7,weekday6,weekday5,weekday4,weekday3,weekday2,weekday1,weekday0,month2,month1,month0,tollgate_id3,tollgate_id2,tollgate_id1,tollgate_id0,date,direction,has_etc1,holiday_ornot,hour,humidity,model0,model1,model2,model3,model4,model5,model6,model7,month,precipitation,temperature,time,time_start,time_window,tollgate_id,type0,type1,volume,weekday,wind_speed,time_hour,minute
40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,21,0.0,1.0,0.0,4.0,59.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,25.2,12,2016-09-21 04:00:00,"[2016-09-21 05:00:00,2016-09-21 05:20:00)",2.0,1.0,1.0,0.0,2.0,2.0,4,0
41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,21,0.0,1.0,0.0,4.0,59.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,25.2,13,2016-09-21 04:20:00,"[2016-09-21 05:00:00,2016-09-21 05:20:00)",2.0,1.0,1.0,0.0,2.0,2.0,4,20
42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,21,0.0,1.0,0.0,4.0,59.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,25.2,14,2016-09-21 04:40:00,"[2016-09-21 05:00:00,2016-09-21 05:20:00)",2.0,1.0,1.0,0.0,2.0,2.0,4,40
43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,22,0.0,1.0,0.0,0.0,91.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,20.7,2,2016-09-22 00:40:00,"[2016-09-22 05:00:00,2016-09-22 05:20:00)",2.0,1.0,1.0,0.0,3.0,1.0,0,40
44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,22,0.0,1.0,0.0,1.0,91.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,20.7,3,2016-09-22 01:00:00,"[2016-09-22 05:00:00,2016-09-22 05:20:00)",2.0,1.0,1.0,0.0,3.0,1.0,1,0
45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,22,0.0,1.0,0.0,1.0,91.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,20.7,4,2016-09-22 01:20:00,"[2016-09-22 05:00:00,2016-09-22 05:20:00)",2.0,1.0,1.0,0.0,3.0,1.0,1,20
46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,22,0.0,1.0,0.0,1.0,91.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,20.7,5,2016-09-22 01:40:00,"[2016-09-22 05:00:00,2016-09-22 05:20:00)",2.0,1.0,1.0,0.0,3.0,1.0,1,40
47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,22,0.0,1.0,0.0,2.0,91.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,20.7,6,2016-09-22 02:00:00,"[2016-09-22 05:00:00,2016-09-22 05:20:00)",2.0,1.0,1.0,0.0,3.0,1.0,2,0
48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,22,0.0,1.0,0.0,2.0,91.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,20.7,7,2016-09-22 02:20:00,"[2016-09-22 05:00:00,2016-09-22 05:20:00)",2.0,1.0,1.0,0.0,3.0,1.0,2,20
49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,22,0.0,1.0,0.0,2.0,91.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,20.7,8,2016-09-22 02:40:00,"[2016-09-22 05:00:00,2016-09-22 05:20:00)",2.0,1.0,1.0,0.0,3.0,1.0,2,40
50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,22,0.0,1.0,0.0,3.0,62.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,26.4,9,2016-09-22 03:00:00,"[2016-09-22 05:00:00,2016-09-22 05:20:00)",2.0,1.0,1.0,0.0,3.0,2.0,3,0
51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,22,0.0,1.0,0.0,3.0,62.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,26.4,10,2016-09-22 03:20:00,"[2016-09-22 05:00:00,2016-09-22 05:20:00)",2.0,1.0,1.0,0.0,3.0,2.0,3,20
52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,22,0.0,1.0,0.0,3.0,62.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,26.4,11,2016-09-22 03:40:00,"[2016-09-22 05:00:00,2016-09-22 05:20:00)",2.0,1.0,1.0,0.0,3.0,2.0,3,40
53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,22,0.0,1.0,0.0,4.0,62.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,26.4,12,2016-09-22 04:00:00,"[2016-09-22 05:00:00,2016-09-22 05:20:00)",2.0,1.0,1.0,0.0,3.0,2.0,4,0
54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,22,0.0,1.0,0.0,4.0,62.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,26.4,13,2016-09-22 04:20:00,"[2016-09-22 05:00:00,2016-09-22 05:20:00)",2.0,1.0,1.0,0.0,3.0,2.0,4,20
55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,22,0.0,1.0,0.0,4.0,62.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,26.4,14,2016-09-22 04:40:00,"[2016-09-22 05:00:00,2016-09-22 05:20:00)",2.0,1.0,1.0,0.0,3.0,2.0,4,40
56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,23,0.0,1.0,0.0,0.0,84.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,22.7,0,2016-09-23 00:00:00,"[2016-09-23 00:20:00,2016-09-23 00:40:00)",2.0,1.0,1.0,0.0,4.0,1.0,0,0
57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,23,0.0,1.0,0.0,1.0,84.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,22.7,3,2016-09-23 01:00:00,"[2016-09-23 01:20:00,2016-09-23 01:40:00)",2.0,1.0,1.0,0.0,4.0,1.0,1,0
58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,23,0.0,1.0,0.0,1.0,84.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,22.7,5,2016-09-23 01:40:00,"[2016-09-23 04:40:00,2016-09-23 05:00:00)",2.0,1.0,1.0,0.0,4.0,1.0,1,40
59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,23,0.0,1.0,0.0,2.0,84.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,22.7,6,2016-09-23 02:00:00,"[2016-09-23 04:40:00,2016-09-23 05:00:00)",2.0,1.0,1.0,0.0,4.0,1.0,2,0
60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,23,0.0,1.0,0.0,2.0,84.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,22.7,7,2016-09-23 02:20:00,"[2016-09-23 04:40:00,2016-09-23 05:00:00)",2.0,1.0,1.0,0.0,4.0,1.0,2,20
61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,23,0.0,1.0,0.0,2.0,84.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,22.7,8,2016-09-23 02:40:00,"[2016-09-23 04:40:00,2016-09-23 05:00:00)",2.0,1.0,1.0,0.0,4.0,1.0,2,40
62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,23,0.0,1.0,0.0,3.0,68.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,26.4,9,2016-09-23 03:00:00,"[2016-09-23 04:40:00,2016-09-23 05:00:00)",2.0,1.0,1.0,0.0,4.0,2.0,3,0
63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,23,0.0,1.0,0.0,3.0,68.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,26.4,10,2016-09-23 03:20:00,"[2016-09-23 04:40:00,2016-09-23 05:00:00)",2.0,1.0,1.0,0.0,4.0,2.0,3,20
64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,23,0.0,1.0,0.0,3.0,68.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,26.4,11,2016-09-23 03:40:00,"[2016-09-23 04:40:00,2016-09-23 05:00:00)",2.0,1.0,1.0,0.0,4.0,2.0,3,40
65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,23,0.0,1.0,0.0,4.0,68.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,26.4,12,2016-09-23 04:00:00,"[2016-09-23 04:40:00,2016-09-23 05:00:00)",2.0,1.0,1.0,0.0,4.0,2.0,4,0
66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,23,0.0,1.0,0.0,4.0,68.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,26.4,13,2016-09-23 04:20:00,"[2016-09-23 04:40:00,2016-09-23 05:00:00)",2.0,1.0,1.0,0.0,4.0,2.0,4,20
67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,24,0.0,1.0,0.0,1.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,22.7,4,2016-09-24 01:20:00,"[2016-09-24 01:40:00,2016-09-24 02:00:00)",2.0,1.0,1.0,0.0,5.0,1.0,1,20
68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,24,0.0,1.0,0.0,2.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,22.7,6,2016-09-24 02:00:00,"[2016-09-24 04:40:00,2016-09-24 05:00:00)",2.0,1.0,1.0,0.0,5.0,1.0,2,0
69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,24,0.0,1.0,0.0,2.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,22.7,7,2016-09-24 02:20:00,"[2016-09-24 04:40:00,2016-09-24 05:00:00)",2.0,1.0,1.0,0.0,5.0,1.0,2,20
70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,24,0.0,1.0,0.0,2.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,22.7,8,2016-09-24 02:40:00,"[2016-09-24 04:40:00,2016-09-24 05:00:00)",2.0,1.0,1.0,0.0,5.0,1.0,2,40
71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,24,0.0,1.0,0.0,3.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,27.8,9,2016-09-24 03:00:00,"[2016-09-24 04:40:00,2016-09-24 05:00:00)",2.0,1.0,1.0,0.0,5.0,1.0,3,0
72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,24,0.0,1.0,0.0,3.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,27.8,10,2016-09-24 03:20:00,"[2016-09-24 04:40:00,2016-09-24 05:00:00)",2.0,1.0,1.0,0.0,5.0,1.0,3,20
73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,24,0.0,1.0,0.0,3.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,27.8,11,2016-09-24 03:40:00,"[2016-09-24 04:40:00,2016-09-24 05:00:00)",2.0,1.0,1.0,0.0,5.0,1.0,3,40
74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,24,0.0,1.0,0.0,4.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,27.8,12,2016-09-24 04:00:00,"[2016-09-24 04:40:00,2016-09-24 05:00:00)",2.0,1.0,1.0,0.0,5.0,1.0,4,0
75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,24,0.0,1.0,0.0,4.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,27.8,13,2016-09-24 04:20:00,"[2016-09-24 04:40:00,2016-09-24 05:00:00)",2.0,1.0,1.0,0.0,5.0,1.0,4,20
76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,24,0.0,1.0,0.0,18.0,91.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,21.9,55,2016-09-24 18:20:00,"[2016-09-24 18:40:00,2016-09-24 19:00:00)",2.0,1.0,1.0,0.0,5.0,1.0,18,20
77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,24,0.0,1.0,0.0,19.0,91.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,21.9,57,2016-09-24 19:00:00,"[2016-09-24 19:20:00,2016-09-24 19:40:00)",2.0,1.0,1.0,0.0,5.0,1.0,19,0
78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,25,0.0,1.0,0.0,0.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,23.4,1,2016-09-25 00:20:00,"[2016-09-25 00:40:00,2016-09-25 01:00:00)",2.0,1.0,1.0,0.0,6.0,1.0,0,20
79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,25,0.0,1.0,0.0,1.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,23.4,3,2016-09-25 01:00:00,"[2016-09-25 01:20:00,2016-09-25 01:40:00)",2.0,1.0,1.0,0.0,6.0,1.0,1,0
80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,25,0.0,1.0,0.0,2.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,23.4,6,2016-09-25 02:00:00,"[2016-09-25 05:00:00,2016-09-25 05:20:00)",2.0,1.0,1.0,0.0,6.0,1.0,2,0
81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,25,0.0,1.0,0.0,2.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,23.4,7,2016-09-25 02:20:00,"[2016-09-25 05:00:00,2016-09-25 05:20:00)",2.0,1.0,1.0,0.0,6.0,1.0,2,20
